NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_PROVA,TP_SEXO_DESC,TP_COR_RACA_DESC,TP_ESCOLA_DESC,Q006,Q006_RENDA_DESC,GRUPO_RENDA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,NU_NOTA_GERAL
210061282723,2023,Curitiba,Masculino,Branca,Pública,F,"F - De 2,5 a 3 SM",Média Renda (R$ 2.424 a R$ 6.060),510.5,551.6,541.0,477.7,440.0,504.16
210059115413,2023,Curitiba,Masculino,Branca,Pública,D,"D - De 1,5 a 2 SM",Baixa Renda (Até R$ 2.424),515.0,444.2,496.7,363.6,560.0,475.9
210061599391,2023,Curitiba,Masculino,Branca,Pública,O,O - De 12 a 15 SM,Alta Renda (Acima de R$ 6.060),740.5,703.7,618.1,933.2,900.0,779.1
210059931661,2023,Curitiba,Feminino,Parda,Pública,C,"C - De 1 a 1,5 SM",Baixa Renda (Até R$ 2.424),526.1,562.9,546.9,502.0,620.0,551.58
210060515361,2023,Curitiba,Masculino,Branca,Pública,C,"C - De 1 a 1,5 SM",Baixa Renda (Até R$ 2.424),493.8,377.8,339.7,553.4,520.0,456.94
210059741292,2023,Curitiba,Feminino,Branca,Privada,N,N - De 10 a 12 SM,Alta Renda (Acima de R$ 6.060),523.8,574.0,516.4,492.8,380.0,497.4
210059607867,2023,Curitiba,Masculino,Parda,Pública,E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),444.3,496.2,526.1,501.5,520.0,497.62
210060255944,2023,Curitiba,Feminino,Branca,Pública,E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),433.6,522.2,593.5,447.8,720.0,543.42
210061230911,2023,Curitiba,Masculino,Branca,Pública,J,J - De 6 a 7 SM,Alta Renda (Acima de R$ 6.060),552.6,518.3,496.2,548.9,520.0,527.2
210058863002,2023,Curitiba,Masculino,Branca,Não informado (Egresso),K,K - De 7 a 8 SM,Alta Renda (Acima de R$ 6.060),636.4,673.7,649.6,818.8,940.0,743.7
210061153644,2023,Curitiba,Feminino,Parda,Não informado (Egresso),G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),488.7,580.6,548.1,503.0,740.0,572.08
210061180839,2023,Curitiba,Masculino,Branca,Privada,F,"F - De 2,5 a 3 SM",Média Renda (R$ 2.424 a R$ 6.060),467.6,457.8,515.6,541.0,280.0,452.4
210061153640,2023,Curitiba,Feminino,Branca,Privada,O,O - De 12 a 15 SM,Alta Renda (Acima de R$ 6.060),598.1,614.8,625.1,609.3,920.0,673.46
210059605129,2023,Curitiba,Masculino,Parda,Não informado (Egresso),I,I - De 5 a 6 SM,Alta Renda (Acima de R$ 6.060),615.6,622.4,596.8,693.3,760.0,657.62
210060963333,2023,Curitiba,Masculino,Branca,Não informado (Egresso),E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),520.5,556.2,633.5,405.0,520.0,527.04
210060292712,2023,Curitiba,Masculino,Branca,Privada,K,K - De 7 a 8 SM,Alta Renda (Acima de R$ 6.060),556.8,559.3,551.2,405.7,560.0,526.6
210058270628,2023,Curitiba,Feminino,Branca,Privada,H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),551.1,536.0,499.9,547.3,700.0,566.86
210058546397,2023,Curitiba,Feminino,Branca,Pública,H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),497.4,567.4,548.0,601.8,640.0,570.92
210058485440,2023,Curitiba,Feminino,Branca,Não informado (Egresso),B,B - Até 1 SM,Baixa Renda (Até R$ 2.424),461.6,551.8,508.4,479.8,500.0,500.32
210058250186,2023,Curitiba,Feminino,Branca,Pública,C,"C - De 1 a 1,5 SM",Baixa Renda (Até R$ 2.424),495.5,505.2,547.4,606.9,740.0,579.0
210058485464,2023,Curitiba,Masculino,Branca,Privada,J,J - De 6 a 7 SM,Alta Renda (Acima de R$ 6.060),558.3,526.2,620.1,618.1,900.0,644.54
210058392064,2023,Curitiba,Feminino,Branca,Pública,H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),469.5,503.2,550.0,560.7,520.0,520.68
210061074702,2023,Curitiba,Feminino,Branca,Pública,G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),426.0,523.7,501.4,400.8,680.0,506.38
210059187551,2023,Curitiba,Feminino,Branca,Não informado (Egresso),E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),555.0,599.0,558.6,693.6,720.0,625.24
210058239726,2023,Curitiba,Feminino,Parda,Privada,P,P - De 15 a 20 SM,Alta Renda (Acima de R$ 6.060),573.0,557.3,570.8,618.8,860.0,635.98
210058332178,2023,Curitiba,Masculino,Branca,Privada,H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),496.9,551.9,574.2,827.1,620.0,614.02
210061068320,2023,Curitiba,Feminino,Branca,Não informado (Egresso),B,B - Até 1 SM,Baixa Renda (Até R$ 2.424),554.7,629.7,578.3,673.7,520.0,591.28
210058498322,2023,Curitiba,Feminino,Branca,Não informado (Egresso),C,"C - De 1 a 1,5 SM",Baixa Renda (Até R$ 2.424),536.3,587.2,591.4,656.8,560.0,586.34
210058239721,2023,Curitiba,Feminino,Branca,Privada,I,I - De 5 a 6 SM,Alta Renda (Acima de R$ 6.060),540.8,615.7,581.3,776.7,920.0,686.9
210058209590,2023,Curitiba,Feminino,Branca,Privada,K,K - De 7 a 8 SM,Alta Renda (Acima de R$ 6.060),651.2,627.8,610.8,795.3,920.0,721.02
210060723926,2023,Curitiba,Feminino,Branca,Não informado (Egresso),I,I - De 5 a 6 SM,Alta Renda (Acima de R$ 6.060),540.1,574.7,534.4,534.8,660.0,568.8
210059661675,2023,Curitiba,Feminino,Branca,Privada,G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),562.3,541.2,540.0,489.1,780.0,582.52
210060613598,2023,Curitiba,Feminino,Branca,Privada,K,K - De 7 a 8 SM,Alta Renda (Acima de R$ 6.060),673.5,779.4,689.6,762.8,820.0,745.06
210058589568,2023,Curitiba,Masculino,Parda,Não informado (Egresso),D,"D - De 1,5 a 2 SM",Baixa Renda (Até R$ 2.424),451.3,445.1,537.2,445.9,520.0,479.9
210058282499,2023,Curitiba,Feminino,Branca,Não informado (Egresso),D,"D - De 1,5 a 2 SM",Baixa Renda (Até R$ 2.424),508.2,586.9,516.0,565.7,760.0,587.36
210060613573,2023,Curitiba,Feminino,Preta,Não informado (Egresso),B,B - Até 1 SM,Baixa Renda (Até R$ 2.424),461.8,506.7,453.3,481.2,640.0,508.6
210060791706,2023,Curitiba,Masculino,Branca,Privada,M,M - De 9 a 10 SM,Alta Renda (Acima de R$ 6.060),555.6,618.1,602.0,739.8,760.0,655.1
210058776351,2023,Curitiba,Feminino,Branca,Não informado (Egresso),E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),738.6,705.1,658.1,785.1,900.0,757.38
210058442967,2023,Curitiba,Feminino,Branca,Pública,I,I - De 5 a 6 SM,Alta Renda (Acima de R$ 6.060),513.0,562.9,576.8,630.2,800.0,616.58
210060096343,2023,Curitiba,Masculino,Branca,Não informado (Egresso),H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),573.6,626.3,608.7,615.3,600.0,604.78
210058276778,2023,Curitiba,Feminino,Não declarado,Não informado (Egresso),I,I - De 5 a 6 SM,Alta Renda (Acima de R$ 6.060),575.3,685.7,653.7,688.0,880.0,696.54
210058336840,2023,Curitiba,Masculino,Branca,Privada,Q,Q - Mais de 20 SM,Alta Renda (Acima de R$ 6.060),636.5,581.5,576.8,715.8,880.0,678.12
210058864884,2023,Curitiba,Masculino,Branca,Não informado (Egresso),A,A - Nenhuma Renda,Baixa Renda (Até R$ 2.424),697.3,673.4,624.5,795.3,820.0,722.1
210058169748,2023,Curitiba,Masculino,Branca,Não informado (Egresso),I,I - De 5 a 6 SM,Alta Renda (Acima de R$ 6.060),776.8,768.3,723.5,910.1,920.0,819.74
210058864879,2023,Curitiba,Feminino,Branca,Pública,G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),458.6,543.7,567.6,517.2,680.0,553.42
210058064216,2023,Curitiba,Masculino,Branca,Pública,G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),461.9,352.6,298.4,382.9,540.0,407.16
210059807977,2023,Curitiba,Feminino,Branca,Não informado (Egresso),O,O - De 12 a 15 SM,Alta Renda (Acima de R$ 6.060),590.7,627.0,603.9,662.7,840.0,664.86
210059213024,2023,Curitiba,Feminino,Branca,Não informado (Egresso),H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),602.6,574.4,603.4,636.4,920.0,667.36
210059306053,2023,Curitiba,Feminino,Parda,Não informado (Egresso),C,"C - De 1 a 1,5 SM",Baixa Renda (Até R$ 2.424),617.1,520.4,604.7,736.6,600.0,615.76
210061573564,2023,Curitiba,Feminino,Branca,Não informado (Egresso),F,"F - De 2,5 a 3 SM",Média Renda (R$ 2.424 a R$ 6.060),649.8,661.7,630.3,673.2,880.0,699.0
210058199721,2023,Curitiba,Feminino,Branca,Não informado (Egresso),L,L - De 8 a 9 SM,Alta Renda (Acima de R$ 6.060),499.1,597.0,542.8,581.9,660.0,576.16
210058209580,2023,Curitiba,Masculino,Branca,Não informado (Egresso),F,"F - De 2,5 a 3 SM",Média Renda (R$ 2.424 a R$ 6.060),475.4,563.9,523.3,512.6,480.0,511.04
210061300103,2023,Curitiba,Feminino,Branca,Não informado (Egresso),F,"F - De 2,5 a 3 SM",Média Renda (R$ 2.424 a R$ 6.060),460.7,512.1,522.2,366.2,580.0,488.24
210058782903,2023,Curitiba,Masculino,Branca,Privada,N,N - De 10 a 12 SM,Alta Renda (Acima de R$ 6.060),639.3,645.7,637.6,821.9,760.0,700.9
210061542262,2023,Curitiba,Feminino,Amarela,Privada,H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),575.5,620.4,596.1,617.3,680.0,617.86
210061557352,2023,Curitiba,Masculino,Branca,Privada,E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),451.0,673.1,630.7,432.5,740.0,585.46
210058209608,2023,Curitiba,Feminino,Preta,Pública,O,O - De 12 a 15 SM,Alta Renda (Acima de R$ 6.060),512.6,567.2,528.9,360.5,680.0,529.84
210060139776,2023,Curitiba,Feminino,Branca,Privada,G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),662.0,724.1,640.7,778.1,680.0,696.98
210060439537,2023,Curitiba,Masculino,Branca,Não informado (Egresso),C,"C - De 1 a 1,5 SM",Baixa Renda (Até R$ 2.424),514.9,427.6,490.4,333.1,0.0,353.2
210059115395,2023,Curitiba,Feminino,Branca,Privada,Q,Q - Mais de 20 SM,Alta Renda (Acima de R$ 6.060),425.9,547.9,448.2,408.2,760.0,518.04
210058859615,2023,Curitiba,Masculino,Parda,Privada,O,O - De 12 a 15 SM,Alta Renda (Acima de R$ 6.060),661.3,669.5,630.4,825.0,880.0,733.24
210060378186,2023,Curitiba,Feminino,Branca,Não informado (Egresso),J,J - De 6 a 7 SM,Alta Renda (Acima de R$ 6.060),623.7,542.4,536.5,663.4,820.0,637.2
210058139193,2023,Curitiba,Feminino,Branca,Privada,P,P - De 15 a 20 SM,Alta Renda (Acima de R$ 6.060),528.0,504.8,499.6,627.6,680.0,568.0
210060137840,2023,Curitiba,Feminino,Branca,Não informado (Egresso),D,"D - De 1,5 a 2 SM",Baixa Renda (Até R$ 2.424),405.8,459.4,419.3,449.1,580.0,462.72
210059684952,2023,Curitiba,Feminino,Parda,Não informado (Egresso),B,B - Até 1 SM,Baixa Renda (Até R$ 2.424),502.7,521.1,475.8,469.1,540.0,501.74
210058337882,2023,Curitiba,Feminino,Branca,Não informado (Egresso),G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),592.0,612.4,606.5,687.5,940.0,687.68
210061458382,2023,Curitiba,Masculino,Branca,Não informado (Egresso),M,M - De 9 a 10 SM,Alta Renda (Acima de R$ 6.060),694.1,576.3,641.1,792.1,920.0,724.72
210060987986,2023,Curitiba,Feminino,Branca,Pública,I,I - De 5 a 6 SM,Alta Renda (Acima de R$ 6.060),502.5,494.9,478.2,570.8,900.0,589.28
210058596811,2023,Curitiba,Feminino,Branca,Pública,O,O - De 12 a 15 SM,Alta Renda (Acima de R$ 6.060),559.5,563.4,582.9,713.9,760.0,635.94
210058529176,2023,Curitiba,Masculino,Branca,Pública,D,"D - De 1,5 a 2 SM",Baixa Renda (Até R$ 2.424),564.3,545.7,573.4,463.9,620.0,553.46
210060957418,2023,Curitiba,Masculino,Branca,Não informado (Egresso),C,"C - De 1 a 1,5 SM",Baixa Renda (Até R$ 2.424),543.9,322.5,368.3,563.6,360.0,431.66
210061248245,2023,Curitiba,Feminino,Branca,Não informado (Egresso),B,B - Até 1 SM,Baixa Renda (Até R$ 2.424),463.5,525.3,535.9,390.5,460.0,475.04
210058771454,2023,Curitiba,Feminino,Parda,Não informado (Egresso),C,"C - De 1 a 1,5 SM",Baixa Renda (Até R$ 2.424),505.0,535.5,537.3,330.3,540.0,489.62
210058041421,2023,Curitiba,Masculino,Branca,Privada,H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),527.4,608.6,573.7,517.2,600.0,565.38
210058771473,2023,Curitiba,Feminino,Branca,Pública,H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),474.4,376.9,472.9,382.5,480.0,437.34
210059076995,2023,Curitiba,Feminino,Branca,Não informado (Egresso),P,P - De 15 a 20 SM,Alta Renda (Acima de R$ 6.060),696.9,650.4,616.3,801.7,920.0,737.06
210058222529,2023,Curitiba,Masculino,Branca,Privada,P,P - De 15 a 20 SM,Alta Renda (Acima de R$ 6.060),618.1,587.7,622.2,635.0,960.0,684.6
210059190100,2023,Curitiba,Feminino,Parda,Privada,K,K - De 7 a 8 SM,Alta Renda (Acima de R$ 6.060),608.6,619.6,592.5,641.8,780.0,648.5
210058997118,2023,Curitiba,Masculino,Branca,Não informado (Egresso),J,J - De 6 a 7 SM,Alta Renda (Acima de R$ 6.060),736.0,654.2,638.1,800.3,880.0,741.72
210058782885,2023,Curitiba,Feminino,Branca,Pública,E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),552.0,561.3,592.6,502.8,760.0,593.74
210060037381,2023,Curitiba,Feminino,Branca,Não informado (Egresso),C,"C - De 1 a 1,5 SM",Baixa Renda (Até R$ 2.424),679.0,670.8,634.1,809.5,960.0,750.68
210058469186,2023,Curitiba,Masculino,Branca,Não informado (Egresso),Q,Q - Mais de 20 SM,Alta Renda (Acima de R$ 6.060),739.5,686.6,608.2,893.3,960.0,777.52
210060060588,2023,Curitiba,Feminino,Parda,Pública,H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),568.6,575.6,586.9,466.4,680.0,575.5
210060801320,2023,Curitiba,Feminino,Branca,Pública,G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),560.2,652.8,582.4,642.3,620.0,611.54
210058861492,2023,Curitiba,Masculino,Branca,Pública,E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),481.2,528.7,521.5,556.7,500.0,517.62
210060359755,2023,Curitiba,Feminino,Branca,Privada,E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),409.9,494.8,570.0,643.7,720.0,567.68
210061052923,2023,Curitiba,Masculino,Branca,Não informado (Egresso),P,P - De 15 a 20 SM,Alta Renda (Acima de R$ 6.060),624.3,542.8,523.7,804.7,880.0,675.1
210058859578,2023,Curitiba,Masculino,Branca,Não informado (Egresso),G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),657.4,651.2,607.1,825.1,660.0,680.16
210059306048,2023,Curitiba,Feminino,Branca,Não informado (Egresso),A,A - Nenhuma Renda,Baixa Renda (Até R$ 2.424),528.4,569.4,461.5,675.7,640.0,575.0
210059554095,2023,Curitiba,Feminino,Amarela,Não informado (Egresso),C,"C - De 1 a 1,5 SM",Baixa Renda (Até R$ 2.424),622.1,615.0,600.7,722.1,840.0,679.98
210058783090,2023,Curitiba,Masculino,Parda,Privada,P,P - De 15 a 20 SM,Alta Renda (Acima de R$ 6.060),583.4,543.6,539.0,641.1,600.0,581.42
210059614975,2023,Curitiba,Feminino,Branca,Pública,B,B - Até 1 SM,Baixa Renda (Até R$ 2.424),337.7,489.6,405.4,389.2,440.0,412.38
210061617354,2023,Curitiba,Masculino,Parda,Pública,F,"F - De 2,5 a 3 SM",Média Renda (R$ 2.424 a R$ 6.060),379.7,460.3,469.5,449.1,540.0,459.72
210058475607,2023,Curitiba,Masculino,Branca,Pública,N,N - De 10 a 12 SM,Alta Renda (Acima de R$ 6.060),639.9,588.4,602.4,820.6,840.0,698.26
210061576751,2023,Curitiba,Masculino,Branca,Não informado (Egresso),K,K - De 7 a 8 SM,Alta Renda (Acima de R$ 6.060),593.0,659.6,624.2,640.3,880.0,679.42
210058199695,2023,Curitiba,Feminino,Parda,Pública,E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),389.0,494.5,519.2,535.8,760.0,539.7
210059102452,2023,Curitiba,Feminino,Branca,Privada,K,K - De 7 a 8 SM,Alta Renda (Acima de R$ 6.060),624.9,640.1,615.5,678.3,680.0,647.76
210058488485,2023,Curitiba,Masculino,Amarela,Privada,N,N - De 10 a 12 SM,Alta Renda (Acima de R$ 6.060),706.0,618.0,627.8,735.9,860.0,709.54
210060635148,2023,Curitiba,Masculino,Parda,Não informado (Egresso),E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),491.3,529.2,607.4,527.6,600.0,551.1
210058207434,2023,Curitiba,Feminino,Branca,Privada,N,N - De 10 a 12 SM,Alta Renda (Acima de R$ 6.060),613.9,650.6,625.1,717.8,660.0,653.48
210058772301,2023,Curitiba,Masculino,Branca,Pública,L,L - De 8 a 9 SM,Alta Renda (Acima de R$ 6.060),439.2,477.5,427.6,477.5,680.0,500.36
210060481770,2023,Curitiba,Masculino,Branca,Não informado (Egresso),N,N - De 10 a 12 SM,Alta Renda (Acima de R$ 6.060),544.1,584.4,600.5,637.0,520.0,577.2
210058772298,2023,Curitiba,Masculino,Branca,Pública,G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),567.1,529.7,503.4,629.7,440.0,533.98
210061294510,2023,Curitiba,Masculino,Branca,Privada,E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),578.2,626.2,578.1,651.1,880.0,662.72
210060448207,2023,Curitiba,Feminino,Branca,Não informado (Egresso),D,"D - De 1,5 a 2 SM",Baixa Renda (Até R$ 2.424),667.4,674.2,640.3,719.0,880.0,716.18
210059620411,2023,Curitiba,Feminino,Branca,Não informado (Egresso),F,"F - De 2,5 a 3 SM",Média Renda (R$ 2.424 a R$ 6.060),489.1,591.9,565.9,544.5,780.0,594.28
210058237749,2023,Curitiba,Feminino,Preta,Privada,G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),423.3,446.4,521.4,659.6,680.0,546.14
210058467531,2023,Curitiba,Feminino,Branca,Pública,B,B - Até 1 SM,Baixa Renda (Até R$ 2.424),434.8,469.4,512.4,356.6,640.0,482.64
210058334142,2023,Curitiba,Feminino,Branca,Não informado (Egresso),I,I - De 5 a 6 SM,Alta Renda (Acima de R$ 6.060),563.2,529.0,542.7,649.6,760.0,608.9
210061215069,2023,Curitiba,Feminino,Branca,Não informado (Egresso),H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),660.6,606.9,573.6,706.6,860.0,681.54
210060829947,2023,Curitiba,Feminino,Parda,Não informado (Egresso),I,I - De 5 a 6 SM,Alta Renda (Acima de R$ 6.060),562.6,598.0,527.3,616.7,940.0,648.92
210060432969,2023,Curitiba,Masculino,Branca,Privada,M,M - De 9 a 10 SM,Alta Renda (Acima de R$ 6.060),605.4,561.3,541.8,686.8,700.0,619.06
210058402180,2023,Curitiba,Masculino,Branca,Pública,K,K - De 7 a 8 SM,Alta Renda (Acima de R$ 6.060),608.5,591.9,563.8,745.6,680.0,637.96
210060300568,2023,Curitiba,Feminino,Branca,Privada,M,M - De 9 a 10 SM,Alta Renda (Acima de R$ 6.060),674.3,621.1,548.3,741.7,900.0,697.08
210058526955,2023,Curitiba,Feminino,Branca,Não informado (Egresso),E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),499.8,517.9,566.8,457.5,560.0,520.4
210059649391,2023,Curitiba,Feminino,Branca,Não informado (Egresso),E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),483.9,362.7,524.5,552.0,680.0,520.62
210060708681,2023,Curitiba,Masculino,Amarela,Privada,M,M - De 9 a 10 SM,Alta Renda (Acima de R$ 6.060),569.8,612.0,588.3,821.4,720.0,662.3
210060219599,2023,Curitiba,Feminino,Branca,Pública,C,"C - De 1 a 1,5 SM",Baixa Renda (Até R$ 2.424),523.1,555.0,518.4,480.8,640.0,543.46
210058434486,2023,Curitiba,Masculino,Branca,Privada,M,M - De 9 a 10 SM,Alta Renda (Acima de R$ 6.060),591.0,587.9,547.3,770.4,680.0,635.32
210059594857,2023,Curitiba,Masculino,Branca,Não informado (Egresso),G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),598.4,588.8,598.3,755.0,540.0,616.1
210058379979,2023,Curitiba,Feminino,Branca,Não informado (Egresso),H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),524.6,583.5,595.6,638.3,660.0,600.4
210061511669,2023,Curitiba,Feminino,Branca,Não informado (Egresso),N,N - De 10 a 12 SM,Alta Renda (Acima de R$ 6.060),668.5,678.4,621.9,812.2,960.0,748.2
210058836008,2023,Curitiba,Masculino,Branca,Pública,A,A - Nenhuma Renda,Baixa Renda (Até R$ 2.424),465.6,486.3,453.0,387.3,340.0,426.44
210059679292,2023,Curitiba,Masculino,Branca,Privada,H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),543.3,598.3,566.7,680.7,540.0,585.8
210058108790,2023,Curitiba,Feminino,Branca,Pública,K,K - De 7 a 8 SM,Alta Renda (Acima de R$ 6.060),491.8,376.9,397.6,422.8,560.0,449.82
210061581456,2023,Curitiba,Masculino,Branca,Não informado (Egresso),E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),495.3,432.2,491.5,392.0,560.0,474.2
210058385150,2023,Curitiba,Masculino,Branca,Privada,P,P - De 15 a 20 SM,Alta Renda (Acima de R$ 6.060),621.4,607.8,566.5,797.4,720.0,662.62
210058363222,2023,Curitiba,Feminino,Branca,Privada,Q,Q - Mais de 20 SM,Alta Renda (Acima de R$ 6.060),500.7,615.1,607.2,548.4,920.0,638.28
210058426781,2023,Curitiba,Feminino,Parda,Privada,G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),535.7,621.7,587.0,593.9,800.0,627.66
210061163311,2023,Curitiba,Feminino,Branca,Não informado (Egresso),J,J - De 6 a 7 SM,Alta Renda (Acima de R$ 6.060),562.5,593.6,611.6,659.8,660.0,617.5
210058836004,2023,Curitiba,Feminino,Branca,Pública,E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),449.2,480.0,554.5,551.1,580.0,522.96
210060760694,2023,Curitiba,Masculino,Parda,Pública,H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),0.0,381.9,451.7,0.0,500.0,266.72
210060238533,2023,Curitiba,Feminino,Branca,Não informado (Egresso),K,K - De 7 a 8 SM,Alta Renda (Acima de R$ 6.060),436.6,459.7,528.0,578.6,640.0,528.58
210058385143,2023,Curitiba,Masculino,Branca,Privada,M,M - De 9 a 10 SM,Alta Renda (Acima de R$ 6.060),672.2,702.5,618.1,743.6,860.0,719.28
210060914737,2023,Curitiba,Feminino,Branca,Pública,B,B - Até 1 SM,Baixa Renda (Até R$ 2.424),501.5,359.8,344.9,563.3,520.0,457.9
210058812650,2023,Curitiba,Masculino,Parda,Pública,G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),593.7,497.4,455.4,496.2,580.0,524.54
210061421693,2023,Curitiba,Masculino,Branca,Não informado (Egresso),E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),595.7,615.4,584.6,777.4,760.0,666.62
210061112956,2023,Curitiba,Feminino,Branca,Pública,J,J - De 6 a 7 SM,Alta Renda (Acima de R$ 6.060),539.0,550.0,608.9,693.8,920.0,662.34
210058531728,2023,Curitiba,Feminino,Branca,Pública,E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),545.8,611.5,611.4,538.8,380.0,537.5
210058385155,2023,Curitiba,Feminino,Branca,Privada,M,M - De 9 a 10 SM,Alta Renda (Acima de R$ 6.060),583.9,592.6,573.1,698.2,900.0,669.56
210058884120,2023,Curitiba,Masculino,Preta,Pública,H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),512.3,498.7,491.4,487.6,760.0,550.0
210060413428,2023,Curitiba,Masculino,Branca,Pública,F,"F - De 2,5 a 3 SM",Média Renda (R$ 2.424 a R$ 6.060),600.2,633.7,604.1,717.8,800.0,671.16
210058535483,2023,Curitiba,Masculino,Parda,Pública,D,"D - De 1,5 a 2 SM",Baixa Renda (Até R$ 2.424),428.3,342.2,400.9,646.5,500.0,463.58
210058699472,2023,Curitiba,Feminino,Preta,Não informado (Egresso),E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),368.7,387.5,490.6,375.7,540.0,432.5
210060760684,2023,Curitiba,Feminino,Branca,Não informado (Egresso),J,J - De 6 a 7 SM,Alta Renda (Acima de R$ 6.060),534.1,460.1,452.0,581.6,440.0,493.56
210059633757,2023,Curitiba,Masculino,Parda,Não informado (Egresso),C,"C - De 1 a 1,5 SM",Baixa Renda (Até R$ 2.424),634.9,588.0,554.2,491.7,560.0,565.76
210060217091,2023,Curitiba,Feminino,Branca,Pública,G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),449.6,502.9,547.8,661.7,920.0,616.4
210058369663,2023,Curitiba,Feminino,Branca,Privada,H,H - De 4 a 5 SM,Média Renda (R$ 2.424 a R$ 6.060),604.9,569.0,551.9,545.1,640.0,582.18
210058683829,2023,Curitiba,Masculino,Branca,Pública,G,G - De 3 a 4 SM,Média Renda (R$ 2.424 a R$ 6.060),566.6,510.8,546.8,685.1,520.0,565.86
210061130648,2023,Curitiba,Feminino,Parda,Não informado (Egresso),B,B - Até 1 SM,Baixa Renda (Até R$ 2.424),489.8,661.4,638.9,476.2,580.0,569.26
210058683862,2023,Curitiba,Masculino,Parda,Pública,D,"D - De 1,5 a 2 SM",Baixa Renda (Até R$ 2.424),406.9,458.3,444.6,447.6,380.0,427.48
210058388688,2023,Curitiba,Masculino,Branca,Privada,P,P - De 15 a 20 SM,Alta Renda (Acima de R$ 6.060),551.6,570.8,563.6,785.1,860.0,666.22
210058633601,2023,Curitiba,Masculino,Branca,Privada,F,"F - De 2,5 a 3 SM",Média Renda (R$ 2.424 a R$ 6.060),585.6,603.9,577.9,638.0,740.0,629.08
210058713300,2023,Curitiba,Feminino,Parda,Pública,E,"E - De 2 a 2,5 SM",Média Renda (R$ 2.424 a R$ 6.060),438.5,299.5,433.0,374.7,500.0,409.14
